id_bien,date_vente,valeur_bien,numero_voie,b_t_q,FK_id_type_voie,nom_voie,FK_id_commune,FK_id_type_bien,nbr_pieces,surface_terrain,surface_reelle,surface_carrez
32529,2020-03-17,378800.00,103,,0,LEMERCIER,3209,2,2,,33,33.89
32530,2020-03-10,413293.00,10,,0,BIOT,3209,2,2,,35,35.39
32531,2020-03-16,1908930.00,13,,15,PEREIRE,3209,2,3,,115,143.34
32532,2020-03-19,2195000.00,101,,0,DE PRONY,3209,2,4,,180,182.84
32533,2020-03-11,273335.00,133,,1,DE WAGRAM,3209,2,1,,22,19.45
32534,2020-03-13,1237000.00,179,,15,MALESHERBES,3209,2,5,,105,102
32535,2020-03-03,1090000.00,13,,0,VERNIER,3209,2,4,,85,87.07
32536,2020-03-10,18000.00,68,,0,DES DAMES,3209,2,1,,8,6.54
32537,2020-03-26,607200.00,10,,0,DU DR PAUL BROUSSE,3209,2,3,,63,60.62
32538,2020-03-09,503000.00,103,,0,LEMERCIER,3209,2,3,,43,46.25
32539,2020-03-13,602000.00,14,,0,LECLUSE,3209,2,3,,49,51.26
32540,2020-03-20,339271.40,34,,0,GAUTHEY,3209,2,1,,34,35.71
32541,2020-03-09,202250.00,154,,1,DE WAGRAM,3209,2,1,,22,16.8
32542,2020-02-26,360280.00,4,,0,DU SERGENT HOFF,3209,2,1,,27,29.01
32543,2020-03-16,391500.00,5,,35,LEGENDRE,3209,2,1,,34,34.1
32544,2020-02-25,1298500.00,19,,0,BREY,3209,2,3,,95,87.51
32545,2020-02-25,264000.00,31,,0,GUERSANT,3209,2,1,,28,22.52
32546,2020-03-06,137500.00,19,,0,DESCOMBES,3209,2,2,,18,18.27
32547,2020-03-13,432278.00,15,,0,DE L ARC DE TRIOMPHE,3209,2,3,,62,61.65
32548,2020-03-30,190300.00,28,,0,RENNEQUIN,3209,2,1,,15,14.75
32549,2020-03-12,539000.00,74,,12,DU DR F. LOBLIGEOIS,3209,2,3,,44,58.36
32550,2020-03-12,406000.00,30,,0,NOLLET,3209,2,2,,36,34.63
32551,2020-03-31,1820000.00,31,,15,BERTHIER,3209,2,5,,153,188.02
32552,2020-02-14,587290.00,113,,0,DE ROME,3209,2,3,,50,52.63
32553,2020-03-26,640400.00,127,,0,LEGENDRE,3209,2,3,,60,56
32554,2020-03-19,1380000.00,62,,1,DES TERNES,3209,2,2,,105,107
32555,2020-03-25,1750000.00,22,,0,PHILIBERT DELORME,3209,2,5,,155,136.04
32556,2020-02-28,1326300.00,116,,15,MALESHERBES,3209,2,5,,115,111.4
32557,2020-03-12,707250.00,13,,0,DE L ARC DE TRIOMPHE,3209,2,4,,74,69.01
32558,2020-02-19,570000.00,17,,1,DE CLICHY,3209,2,1,,61,70.17
32559,2020-03-05,324500.00,52,,0,GUY MOQUET,3209,2,2,,45,35.89
32560,2020-03-25,591000.00,99,,1,DE CLICHY,3209,2,3,,41,48.82
32561,2020-03-17,170000.00,67,,0,NOLLET,3209,2,1,,14,13.57
32562,2020-03-16,3600000.00,51,,0,DE PRONY,3209,2,3,,64,242.78
32563,2020-02-12,200000.00,123,,0,CARDINET,3209,2,2,,20,23.34
32564,2020-02-27,296000.00,40,,0,GAUTHEY,3209,2,2,,25,27.33
32565,2020-03-10,528000.00,12,,0,DES ACACIAS,3209,2,2,,46,46.2
32566,2020-02-05,105000.00,83,,0,DE ROME,3209,2,1,,16,15.62
32567,2020-03-04,475100.00,12,,0,EMILE ALLEZ,3209,2,1,,42,40.87
32568,2020-03-31,604000.00,15,,0,DE LA TERRASSE,3209,2,3,,48,46.08
32569,2020-04-02,97300.00,5,,0,LEMERCIER,3209,2,2,,33,34.42
32570,2020-03-19,143518.00,20,,0,DARCET,3209,2,1,,15,16.77
32571,2020-03-06,3025000.00,95,,0,JOUFFROY D'ABBANS,3209,2,6,,213,218
32572,2020-03-03,1162000.00,24,,0,DE CHAZELLES,3209,2,6,,99,100.2
32573,2020-04-10,835000.00,12,,0,ALBERT ROUSSEL,3209,2,4,,91,92.41
32574,2020-02-12,864000.00,64,,0,SAUSSURE,3209,2,3,,75,74.1
32575,2020-03-05,2409950.00,45,,0,AMPERE,3209,2,6,,176,187.9
32576,2020-03-24,2920700.00,42,,0,CARDINET,3209,2,7,,250,237.41
32577,2020-03-17,243300.00,19,,0,DESCOMBES,3209,2,1,,19,21.37
32578,2020-03-31,525000.00,28,,0,DES MOINES,3209,2,3,,74,68
32579,2020-02-28,425960.00,1,,45,DE LA TERRASSE,3209,2,2,,36,36.2
32580,2020-04-03,1134500.00,8,,0,CARDINET,3209,2,3,,83,86.15
32581,2020-03-12,577150.00,44,,0,DE LEVIS,3209,2,3,,44,47.6
32582,2020-03-06,559400.00,28,,0,RENNEQUIN,3209,2,2,,50,49.15
32583,2020-04-17,345500.00,10,,0,SAUSSURE,3209,2,2,,30,32.07
32584,2020-04-15,993380.00,53,,0,DE TOCQUEVILLE,3209,2,4,,81,80.45
32585,2020-04-17,305000.00,5,B,35,DOISY,3209,2,1,,27,25.82
32586,2020-04-03,1494950.00,16,,1,DE VILLIERS,3209,2,5,,125,117.61
32587,2020-03-26,981100.00,87,,0,PIERRE DEMOURS,3209,2,3,,72,71.96
32588,2020-03-09,264200.00,116,,0,DES MOINES,3209,2,2,,24,25.22
32589,2020-03-06,415000.00,99,,0,DES MOINES,3209,2,1,,36,35.52
32590,2020-03-05,395000.00,4,,0,LANTIEZ,3209,2,2,,32,36.42
32591,2020-04-10,3100000.00,10,,15,PEREIRE,3209,2,6,,231,221.22
32592,2020-03-11,623700.00,6,,0,DU DEBARCADERE,3209,2,2,,52,47.52
32593,2020-04-24,611015.00,4,,0,AUMONT THIEVILLE,3209,2,2,,71,95.13
32594,2020-04-20,621968.00,19,,0,DESCOMBES,3209,2,3,,47,48.6
32595,2020-04-30,1832900.00,123,,1,DE WAGRAM,3209,2,4,,120,132.05
32596,2020-05-07,3000.00,7,,0,VILLEBOIS MAREUIL,3209,2,3,,80,1.43
32597,2020-04-30,4130000.00,78,,15,DE COURCELLES,3209,2,7,,210,202.41
32598,2020-03-25,649000.00,81,,1,DE CLICHY,3209,2,3,,58,56.94
32599,2020-04-22,330000.00,18,,0,DU CAPITAINE LAGACHE,3209,2,2,,32,33.21
32600,2020-04-22,335500.00,11,,0,BAYEN,3209,2,2,,25,26.78
32601,2020-04-28,642000.00,157,,0,DE ROME,3209,2,3,,60,65.76
32602,2020-05-06,261000.00,3,,0,NOLLET,3209,2,1,,21,19.52
32603,2020-02-08,395500.00,10,,1,DE SALONIQUE,3209,2,1,,45,41.52
32604,2020-03-11,1790000.00,7,,0,DENIS POISSON,3209,2,7,,170,172.03
32605,2020-05-05,325000.00,16,,0,GAUTHEY,3209,2,2,,35,32.25
32606,2020-05-15,134000.00,36,,0,NOLLET,3209,2,1,,13,13.31
32607,2020-02-26,155580.00,73,,0,GUY MOQUET,3209,2,2,,31,28.27
32608,2020-02-12,2355000.00,9,,0,GUSTAVE FLAUBERT,3209,2,7,,222,219.23
32609,2020-05-15,446300.00,11,B,0,DE THANN,3209,2,1,,40,36.85
32610,2020-05-14,776000.00,12,,0,TROYON,3209,2,2,,80,72.05
32611,2020-05-14,366400.00,176,,0,LEGENDRE,3209,2,2,,36,39.9
32612,2020-04-29,621000.00,38,,0,DES EPINETTES,3209,2,3,,53,53.62
32613,2020-05-12,165000.00,20,B,0,EMILE LEVEL,3209,2,1,,25,16.9
32614,2020-05-04,440000.00,14,,0,LAUGIER,3209,2,2,,36,36.04
32615,2020-05-18,1189120.00,25,,0,DES DAMES,3209,2,3,,97,99.36
32616,2020-05-19,239800.00,73,,0,DULONG,3209,2,1,,18,19.67
32617,2020-05-15,450000.00,30,,0,DULONG,3209,2,3,,38,36.43
32618,2020-05-15,756100.00,22,,0,DE LA TERRASSE,3209,2,3,,70,65.83
32619,2020-05-11,1070000.00,47,,0,SAUFFROY,3209,2,4,,60,89
32620,2020-05-13,866000.00,9,,0,DU MONT DORE,3209,2,4,,85,83.95
32621,2020-05-07,361500.00,15,,0,NAVIER,3209,2,3,,34,36.05
32622,2020-05-07,861952.60,59,,0,GUY MOQUET,3209,2,2,,42,42.91
32623,2020-05-19,1552000.00,8,,0,DU DOBROPOL,3209,2,5,,166,162.01
32624,2020-05-13,419850.00,3,,0,BARON,3209,2,3,,36,38.85
32625,2020-04-06,1141000.00,3,,0,CATULLE MENDES,3209,2,3,,105,101.53
32626,2020-05-19,1504000.00,7,,0,GUSTAVE FLAUBERT,3209,2,5,,115,110.03
32627,2020-05-07,718000.00,12,,0,BROCHANT,3209,2,3,,51,56.03
32628,2020-05-14,369000.00,5,,35,LEGENDRE,3209,2,2,,35,36.46
32629,2020-05-19,396000.00,10,,0,CLAIRAUT,3209,2,2,,42,35.13
32630,2020-05-14,1197800.00,12,,0,BARYE,3209,2,4,,87,90
32631,2020-05-19,320960.00,32,,0,LANTIEZ,3209,2,3,,40,49.18
32632,2020-05-25,644900.00,23,,0,DES MOINES,3209,2,3,,45,45.21
32633,2020-05-14,920000.00,8,,0,LACAILLE,3209,2,4,,84,83.83
32634,2020-05-13,164850.00,29,,0,DES APENNINS,3209,2,1,,12,12.62
32635,2020-05-20,361045.00,88,,0,DES MOINES,3209,2,2,,33,31.1
32636,2020-05-12,691200.00,14,,0,TORRICELLI,3209,2,3,,65,59.76
32637,2020-05-18,743200.00,32,,0,MEDERIC,3209,2,1,,39,58.81
32638,2020-05-13,489600.00,11,,0,BIOT,3209,2,2,,50,49.05
32639,2020-05-25,361000.00,8,,0,MEDERIC,3209,2,2,,40,39.83
32640,2020-05-25,1585000.00,46,,1,NIEL,3209,2,5,,120,137.25
32641,2020-05-14,1325000.00,37,,0,JOUFFROY D'ABBANS,3209,2,5,,85,92.29
32642,2020-05-18,130625.00,148,,1,DE CLICHY,3209,2,1,,14,13.25
32643,2020-05-19,242000.00,48,,0,DE LA JONQUIERE,3209,2,2,,25,26.66
32644,2020-05-12,1120773.00,34,,0,LAUGIER,3209,2,4,,100,98.35
32645,2020-05-14,900000.00,14,B,0,JADIN,3209,2,2,,61,61.44
32646,2020-05-20,350250.00,99,,0,DES DAMES,3209,2,3,,40,34.47
32647,2020-05-28,398000.00,23,,0,DU CAPITAINE LAGACHE,3209,2,2,,40,38.33
32648,2020-05-28,950000.00,1,,0,DE L ARC DE TRIOMPHE,3209,2,4,,73,74.16
32649,2020-05-26,494000.00,71,,1,DES TERNES,3209,2,2,,47,47.74
32650,2020-05-15,298000.00,14,,0,D ARMAILLE,3209,2,1,,25,24.41
32651,2020-05-15,695400.00,1,,0,BERZELIUS,3209,2,3,,53,61.2
32652,2020-05-25,575000.00,15,,15,GOUVION ST CYR,3209,2,3,,62,62.1
32653,2020-05-29,548000.00,13,,0,LA CONDAMINE,3209,2,3,,51,48.5
32654,2020-05-04,141000.00,11,,0,DES APENNINS,3209,2,2,,26,22.42
32655,2020-05-04,1076881.00,13,,51,GABRIEL FAURE,3209,2,3,,68,65.64
32656,2020-02-10,581200.00,54,,0,DE LA JONQUIERE,3209,2,3,,70,54.24
32657,2020-05-28,995000.00,32,,0,SAUSSURE,3209,2,4,,88,90.54
32658,2020-05-20,113660.00,27,,0,SAUFFROY,3209,2,1,,12,12
32659,2020-05-14,497000.00,52,,0,DES MOINES,3209,2,2,,44,42.45
32660,2020-05-27,872500.00,28,,1,CARNOT,3209,2,4,,69,66.61
32661,2020-05-15,285000.00,74,,1,DE CLICHY,3209,2,1,,27,27.34
32662,2020-05-25,477904.00,21,,0,GUY MOQUET,3209,2,3,,53,49.6
32663,2020-05-11,1265080.00,23,,0,DES MOINES,3209,2,2,,51,84.46
32664,2020-05-29,1635000.00,55,B,15,PEREIRE,3209,2,5,,124,130.42
32665,2020-05-15,367700.00,18,,0,SAUFFROY,3209,2,2,,35,33.05
32666,2020-05-29,190000.00,42,,15,GOUVION ST CYR,3209,2,1,,21,20.64
32667,2020-05-25,493000.00,37,,0,DU DOCTEUR HEULIN,3209,2,2,,37,39.78
32668,2020-05-29,507900.00,10,B,0,JACQUES KELLNER,3209,2,2,,44,43.21
32669,2020-04-03,516400.00,145,,1,DE VILLIERS,3209,2,2,,41,41.34
32670,2020-05-29,1349500.00,12,,0,DENIS POISSON,3209,2,5,,96,99.95
32671,2020-05-25,879500.00,51,,0,BAYEN,3209,2,4,,73,81.46
32672,2020-02-25,468600.00,104,,0,DES DAMES,3209,2,2,,37,39.55
32673,2020-06-02,215000.00,80,,0,DULONG,3209,2,1,,15,15.7
32674,2020-05-29,717900.00,29,,0,TRUFFAUT,3209,2,3,,55,55.96
32675,2020-05-29,435000.00,69,,0,BOURSAULT,3209,2,2,,32,32.1
32676,2020-05-27,615000.00,11,,0,BELIDOR,3209,2,3,,52,51.5
32677,2020-05-29,2090100.00,3,,12,CHARLES FILLION,3209,2,6,,145,154.57
32678,2020-05-27,3140000.00,95,,0,JOUFFROY D'ABBANS,3209,2,6,,230,234
32679,2020-05-29,1120000.00,142,,0,DE COURCELLES,3209,2,4,,80,83.27
32680,2020-05-27,777600.00,3,,0,LACAILLE,3209,2,3,,57,56.85
32681,2020-05-19,1766550.00,5,,1,GOURGAUD,3209,2,5,,145,147.71
32682,2020-02-28,1224000.00,53,,0,LEMERCIER,3209,2,4,,98,102.4
32683,2020-04-17,880000.00,136,,15,MALESHERBES,3209,2,4,,77,78.85
32684,2020-05-27,236000.00,13,,0,BREY,3209,2,1,,25,23.42
32685,2020-06-04,453000.00,83,,1,DE CLICHY,3209,2,3,,40,45.4
32686,2020-06-04,551594.00,25,,0,RUHMKORFF,3209,2,2,,57,49.13
32687,2020-06-05,208000.00,56,,0,BERZELIUS,3209,2,2,,25,23.54
32688,2020-06-02,810000.00,3,,0,TARBE,3209,2,4,,66,62.46
32689,2020-06-04,379000.00,52,B,0,GAUTHEY,3209,2,1,,30,32.04
32690,2020-05-28,1003200.00,5,,0,DU PRINTEMPS,3209,2,1,,80,82.85
32691,2020-06-04,1074850.00,15,,0,DESCOMBES,3209,2,2,,49,95.02
32692,2020-06-05,724000.00,1,,0,PUTEAUX,3209,2,2,,46,57.19
32693,2020-05-14,309000.00,123,,0,CARDINET,3209,2,1,,20,23.5
32694,2020-02-27,140000.00,93,,0,LA CONDAMINE,3209,2,1,,12,12.65
32695,2020-05-29,502000.00,51,,15,GOUVION ST CYR,3209,2,3,,62,63.16
32696,2020-05-15,241800.00,265,,15,PEREIRE,3209,2,1,,19,18.62
32697,2020-05-29,601000.00,124,,0,LEGENDRE,3209,2,3,,51,53.82
32698,2020-06-05,465000.00,29,,1,DES TERNES,3209,2,2,,49,48.2
32699,2020-06-04,380000.00,70,,0,NOLLET,3209,2,2,,33,34.08
32700,2020-06-04,127400.00,8,,0,SAUSSURE,3209,2,1,,8,12.4
32701,2020-06-02,137000.00,67,,0,DES DAMES,3209,2,1,,14,14.52
32702,2020-05-28,307000.00,62,,0,DES BATIGNOLLES,3209,2,1,,26,26.07
32703,2020-05-19,765125.00,77,,0,CARDINET,3209,2,2,,57,61.12
32704,2020-06-02,992700.00,15,,0,PONCELET,3209,2,4,,80,70.93
32705,2020-05-15,660000.00,14,,0,DES MOINES,3209,2,3,,50,63.04
32706,2020-05-29,1848000.00,22,,0,SAINT FERDINAND,3209,2,4,,120,123.07
32707,2020-05-29,611000.00,40,,0,LEMERCIER,3209,2,3,,65,60.35
32708,2020-06-05,495000.00,37,,0,DU DOCTEUR HEULIN,3209,2,2,,34,44.07
32709,2020-05-19,369500.00,103,,15,BESSIERES,3209,2,2,,36,35.65
32710,2020-05-15,705000.00,126,,0,LEGENDRE,3209,2,3,,72,71.58
32711,2020-05-26,450950.00,4,,0,CATULLE MENDES,3209,2,2,,46,50.58
32712,2020-05-25,305490.00,39,,0,LAUGIER,3209,2,2,,30,28.48
32713,2020-05-18,591550.00,34,,0,BOURSAULT,3209,2,2,,47,43.71
32714,2020-05-20,422000.00,16,,0,PIERRE DEMOURS,3209,2,2,,63,39.3
32715,2020-06-12,220500.00,36,,0,BERZELIUS,3209,2,1,,25,20.79
32716,2020-05-25,1630050.00,5,,0,LEON COGNIET,3209,2,5,,120,122.85
32717,2020-06-03,534600.00,70,,0,DE TOCQUEVILLE,3209,2,2,,38,43.05
32718,2020-05-29,1220000.00,11,B,0,AMPERE,3209,2,5,,109,111.04
32719,2020-05-28,399000.00,7,,0,BELIDOR,3209,2,2,,36,36.22
32720,2020-06-11,1465000.00,81,,1,NIEL,3209,2,4,,103,106.84
32721,2020-06-04,255550.00,27,,0,LEMERCIER,3209,2,1,,26,25.87
32722,2020-05-25,496300.00,139,,1,DE VILLIERS,3209,2,2,,45,44.26
32723,2020-06-05,759000.00,7,,51,CLAUDE DEBUSSY,3209,2,2,,66,63.02
32724,2020-06-04,1020000.00,43,,0,LEMERCIER,3209,2,3,,88,81.32
32725,2020-06-11,220800.00,6,,0,EMILE ALLEZ,3209,2,1,,17,19.18
32726,2020-06-05,259200.00,46,,0,LAUGIER,3209,2,3,,53,56
32727,2020-05-20,693325.00,173,,0,LEGENDRE,3209,2,3,,70,68.5
32728,2020-06-15,927184.00,73,,0,LEGENDRE,3209,2,3,,65,67.16
32729,2020-06-15,1000000.00,25,,0,GUERSANT,3209,2,4,,78,81.13
32730,2020-06-15,1181450.00,6,,15,PEREIRE,3209,2,4,,83,85.62
32731,2020-05-14,896264.00,15,,0,BROCHANT,3209,2,4,,78,77.38
32732,2020-06-12,1435000.00,65,,0,DE TOCQUEVILLE,3209,2,4,,72,110.24
32733,2020-05-29,823050.00,97,,1,DE VILLIERS,3209,2,1,,64,64.1
32734,2020-06-11,395250.00,45,B,0,POUCHET,3209,2,3,,42,41.27
32735,2020-06-16,107500.00,13,B,1,STEPHANE MALLARME,3209,2,1,,17,12.37
32736,2020-06-02,310000.00,19,,0,BRIDAINE,3209,2,2,,28,26.67
32737,2020-05-29,565000.00,2,,0,DULONG,3209,2,2,,45,44.39
32738,2020-06-17,997000.00,6,,0,BREY,3209,2,3,,76,73.54
32739,2020-05-29,1155000.00,15,,0,LANTIEZ,3209,2,5,,110,107.23
32740,2020-06-19,185000.00,60,,0,DAVY,3209,2,1,,18,16.46
32741,2020-06-10,360000.00,31,,0,NAVIER,3209,2,3,,45,39.15
32742,2020-06-19,745000.00,5,,1,GOURGAUD,3209,2,2,,50,68.85
32743,2020-06-08,205000.00,155,,0,LEGENDRE,3209,2,1,,20,20.45
32744,2020-06-15,480000.00,163,,0,DE ROME,3209,2,4,,50,40.74
32745,2020-05-29,414000.00,5,,0,LEMERCIER,3209,2,2,,40,39.18
32746,2020-05-29,580000.00,2,,0,LECHAPELAIS,3209,2,2,,62,59.84
32747,2020-06-02,697300.00,18,,0,BIOT,3209,2,3,,56,56.5
32748,2020-05-29,617800.00,41,,1,DES TERNES,3209,2,2,,26,52.07
32749,2020-06-15,256260.00,38,,0,DES MOINES,3209,2,1,,27,26.05
32750,2020-06-11,95000.00,4,,0,DULONG,3209,2,1,,18,15.98
32751,2020-05-29,275000.00,51,,0,SAUFFROY,3209,2,2,,32,27.59
32752,2020-06-05,152000.00,26,,0,BERZELIUS,3209,2,1,,15,13.02
32753,2020-06-15,227100.00,4,,0,BARYE,3209,2,1,,18,19.19
32754,2020-05-29,279000.00,45,,0,BOURSAULT,3209,2,1,,24,26.24
32755,2020-05-29,458250.00,11,,0,DE LA JONQUIERE,3209,2,2,,38,39.22
32756,2020-06-22,416805.00,17,,0,GALVANI,3209,2,2,,35,36.98
32757,2020-06-12,363000.00,8,,0,ROGER BACON,3209,2,2,,37,34.42
32758,2020-05-22,1766990.00,2,,1,DE VILLIERS,3209,2,5,,145,123.57
32759,2020-06-03,308500.00,21,,0,DESCOMBES,3209,2,2,,28,27.82
32760,2020-06-08,202000.00,45,,0,BOURSAULT,3209,2,1,,20,20.8
32761,2020-06-18,1174700.00,23,,0,DES MOINES,3209,2,3,,85,91.48
32762,2020-06-19,370000.00,8,,35,BOULAY,3209,2,2,,38,33.74
32763,2020-06-29,471520.00,39,,0,DE CHAZELLES,3209,2,1,,30,32.84
32764,2020-06-08,815000.00,30,,0,DES DAMES,3209,2,3,,88,65.15
32765,2020-06-19,150000.00,126,,0,CARDINET,3209,2,2,,36,39.37
32766,2020-06-09,1191100.00,11,,0,LEON COGNIET,3209,2,4,,95,94.09
32767,2020-02-05,356000.00,11,,0,LANTIEZ,3209,2,2,,29,39.3
32768,2020-06-18,106400.00,29,,0,LECLUSE,3209,2,1,,17,14.15
32769,2020-06-30,635000.00,37,,0,BOURSAULT,3209,2,4,,58,61.07
32770,2020-06-29,640000.00,42,,0,SAINT FERDINAND,3209,2,2,,56,61.75
32771,2020-06-25,685375.00,175,,1,DE CLICHY,3209,2,3,,71,76.48
32772,2020-06-24,1510000.00,16,,15,PEREIRE,3209,2,4,,123,126.71
32773,2020-06-04,159000.00,8,,0,LANTIEZ,3209,2,1,,13,14.33
32774,2020-06-11,2000000.00,4,,1,DE VERZY,3209,2,4,,135,121.17
32775,2020-06-24,75200.00,5,,0,LEMERCIER,3209,2,3,,54,55.02
32776,2020-06-25,814600.00,1,,1,DE PETERHOF,3209,2,4,,90,75.63
32777,2020-06-30,840000.00,69,,1,DE WAGRAM,3209,2,4,,75,82.71
32778,2020-06-16,323900.00,13,,0,VERNIQUET,3209,2,1,,28,29.21
32779,2020-06-26,127000.00,109,,0,DES DAMES,3209,2,1,,14,13.85
32780,2020-06-25,1244200.00,102,,0,NOLLET,3209,2,4,,90,90.52
32781,2020-06-30,240000.00,4,,12,DE LA PTE CHAMPERRET,3209,2,1,,30,30.56
32782,2020-06-22,1356300.00,9,,0,VERNIQUET,3209,2,4,,107,119.19
32783,2020-06-03,535300.00,39,,0,DAUTANCOURT,3209,2,2,,44,43.12
32784,2020-06-24,78000.00,5,,0,LEMERCIER,3209,2,2,,39,38.91
32785,2020-06-26,155000.00,23,,0,DU DOCTEUR HEULIN,3209,2,1,,11,12.35
32786,2020-06-10,702950.00,30,,0,DES ACACIAS,3209,2,2,,48,47.95
32787,2020-06-19,147500.00,47,,0,GUERSANT,3209,2,1,,13,13.67
32788,2020-06-10,611190.00,6,,0,BROCHANT,3209,2,2,,54,53.71
32789,2020-06-23,385000.00,10,,0,JACQUEMONT,3209,2,3,,41,43.55
32790,2020-06-24,1040000.00,3,,0,DES COLONELS RENARD,3209,2,4,,85,81.23
32791,2020-06-15,1766380.00,15,,0,DU COLONEL MOLL,3209,2,5,,154,146.94
32792,2020-06-01,227000.00,5,B,35,DOISY,3209,2,1,,13,17.3
32793,2020-06-15,1205000.00,102,,0,NOLLET,3209,2,4,,85,83.97
32794,2020-06-22,2050000.00,3,,0,THEODULE RIBOT,3209,2,6,,166,166.56
32795,2020-06-18,1147300.00,177,,0,DE COURCELLES,3209,2,4,,87,88.64
32796,2020-06-08,860000.00,40,,0,SAINT FERDINAND,3209,2,3,,70,68.55
32797,2020-05-27,340000.00,10,,0,MARGUERITTE,3209,2,2,,37,31.36
32798,2020-06-30,2122400.00,22,,0,DE CHAZELLES,3209,2,5,,150,114.32
32799,2020-06-17,314600.00,10,,0,ROGER BACON,3209,2,1,,25,24.04
32800,2020-06-17,650000.00,6,,0,GUSTAVE DORE,3209,2,2,,52,52.12
32801,2020-06-12,273000.00,95,,0,NOLLET,3209,2,2,,30,22.05
32802,2020-06-22,1057000.00,16,,15,PEREIRE,3209,2,3,,72,81.08
32803,2020-06-25,630000.00,100,,0,DES DAMES,3209,2,3,,59,57.97
32804,2020-06-15,561500.00,73,,0,GUY MOQUET,3209,2,3,,50,46.72
32805,2020-06-29,1353000.00,13,,0,LEON COGNIET,3209,2,6,,118,118.8
32806,2020-06-16,230000.00,52,,0,DES BATIGNOLLES,3209,2,1,,19,17.27
32807,2020-06-18,130000.00,7,,0,DE LA JONQUIERE,3209,2,1,,14,13.8
32808,2020-06-18,530000.00,9,,0,VILLEBOIS MAREUIL,3209,2,2,,48,48.31
32809,2020-06-29,191000.00,9,,0,BIOT,3209,2,1,,16,22.32
32810,2020-06-22,326000.00,23,,0,LEMERCIER,3209,2,2,,26,26.66
32811,2020-06-16,1600000.00,5,,0,JEAN BAPTISTE DUMAS,3209,2,5,,112,107.65
32812,2020-06-29,740700.00,21,B,0,JEAN LECLAIRE,3209,2,3,,66,70.05
32813,2020-06-09,375000.00,4,,0,BARON,3209,2,2,,38,36.02
32814,2020-06-11,260000.00,70,,12,DU DR F. LOBLIGEOIS,3209,2,2,,31,29.95
32815,2020-05-20,3000000.00,11,B,1,CARNOT,3209,2,7,,300,282.61
32816,2020-06-25,426000.00,54,,0,DES ACACIAS,3209,2,1,,40,37.68
32817,2020-06-25,195000.00,3,,1,DES CHASSEURS,3209,2,1,,18,17.24
32818,2020-05-20,300000.00,3,,0,BELIDOR,3209,2,2,,31,30.43
32819,2020-06-29,320000.00,3,,45,LAUGIER,3209,2,2,,29,28.25
32820,2020-06-30,448500.00,11,,0,DES APENNINS,3209,2,3,,37,39.09
32821,2020-06-25,1837100.00,207,,15,PEREIRE,3209,2,6,,165,181.43
32822,2020-05-29,1705000.00,22,B,0,JOUFFROY D'ABBANS,3209,2,6,,156,165.48
32823,2020-06-30,255000.00,126,,0,CARDINET,3209,2,2,,26,23.04
32824,2020-06-23,315000.00,2,,0,ROBERVAL,3209,2,2,,31,32.1
32825,2020-06-30,2390000.00,118,,15,MALESHERBES,3209,2,6,,186,191.79
32826,2020-06-25,223400.00,79,,1,DE SAINT OUEN,3209,2,2,,21,20.5
32827,2020-06-30,2088000.00,10,,1,GOURGAUD,3209,2,5,,164,169.44
32828,2020-06-29,168650.00,105,,1,DE SAINT OUEN,3209,2,1,,14,12.38
32829,2020-06-29,390000.00,88,,0,TRUFFAUT,3209,2,2,,27,22.35
32830,2020-06-26,400000.00,1,,0,LEBOUTEUX,3209,2,2,,30,35.05
32831,2020-06-10,125000.00,18,,0,SAUFFROY,3209,2,1,,13,13.74
32832,2020-06-27,590000.00,28,,15,PEREIRE,3209,2,3,,64,60.3
32833,2020-06-27,625000.00,28,,15,PEREIRE,3209,2,3,,64,60
32834,2020-06-26,420000.00,18,,0,JULIETTE LAMBER,3209,2,2,,40,41.03
32835,2020-06-30,282000.00,3,,0,DU DOBROPOL,3209,2,1,,33,31
32836,2020-05-28,620000.00,7,,0,RUHMKORFF,3209,2,3,,63,61.16
32837,2020-01-02,473000.00,36,,1,DE CLICHY,3210,2,2,,39,53.59
32838,2020-01-03,502700.00,124,,0,DAMREMONT,3210,2,2,,50,52.24
32839,2020-01-09,812000.00,8,,0,FEUTRIER,3210,2,3,,64,64.43
32840,2020-01-09,140400.00,38,,0,STEPHENSON,3210,2,1,,16,17.13
32841,2020-01-10,259000.00,11,,0,MONTCALM,3210,2,1,,23,22.34
32842,2020-01-03,276000.00,89,,0,DES POISSONNIERS,3210,2,2,,30,29.13
32843,2020-01-13,229200.00,4,,0,JACQUES CARTIER,3210,2,1,,24,24.55
32844,2020-01-10,238315.00,95,,0,DUHESME,3210,2,1,,27,26.12
32845,2020-01-10,953700.00,6,,0,CAVALLOTTI,3210,2,4,,80,81.86
32846,2020-01-10,293500.00,94,,0,CHAMPIONNET,3210,2,2,,27,28.81
32847,2020-01-14,333654.00,7,,0,GEORGETTE AGUTTE,3210,2,1,,36,35.65
32848,2020-01-02,207200.00,68,,0,MARCADET,3210,2,2,,25,24.3
32849,2020-01-09,162800.00,19,,0,JACQUES KABLE,3210,2,1,,9,18.98
32850,2020-01-10,247000.00,51,,0,DES SAULES,3210,2,1,,22,22.2
32851,2020-01-03,707350.00,76,,0,LEPIC,3210,2,3,,50,53.01
32852,2020-01-09,168500.00,139,,0,LAMARCK,3210,2,1,,12,12.46
32853,2020-01-16,176000.00,8,,0,JEAN ROBERT,3210,2,1,,15,19.39
